Afghanistan,59,2,0
Albania,501,6,0
Algeria,95,4,0
Andorra,0,0,0
Angola,214,13,0
Antigua and Barbuda,22,0,0
Argentina,1064,56,0
Armenia,903,43,0
Australia,2029,17,0
Austria,1390,14,0
Azerbaijan,1277,15,0
Bahamas,0,0,0
Bahrain,69,0,0
Bangladesh,543,14,0
Barbados,342,3,0
Belarus,2038,15,0
Belgium,2440,18,0
Belize,0,0,0
Benin,0,0,0
Bhutan,0,0,0
Bolivia,480,3,0
Bosnia and Herzegovina,719,44,0
Botswana,0,0,0
Brazil,7359,185,0
Brunei,305,0,0
Bulgaria,3469,93,0
Burkina Faso,30,5,0
Burma,1382,26,0
Burundi,77,0,0
Cabo Verde,18,1,0
Cambodia,267,17,0
Cameroon,0,0,0
Canada,7796,79,0
Central African Republic,0,0,0
Chad,0,0,0
Chile,609,3,0
China,26,0,0
Colombia,1075,37,0
Comoros,3,0,0
Congo (Brazzaville),422,13,0
Congo (Kinshasa),0,0,0
Costa Rica,1319,20,0
Cote d'Ivoire,49,3,0
Croatia,1007,24,0
Cuba,2638,37,0
Cyprus,170,0,0
Czechia,3925,8,0
Denmark,604,3,0
Diamond Princess,0,0,0
Djibouti,91,1,0
Dominica,66,1,0
Dominican Republic,520,5,0
Ecuador,27,0,0
Egypt,857,39,0
El Salvador,0,13,0
Equatorial Guinea,0,0,0
Eritrea,3,0,0
Estonia,1256,2,0
Eswatini,29,1,0
Ethiopia,842,40,0
Fiji,0,0,0
Finland,622,9,0
France,6111,61,0
Gabon,0,0,0
Gambia,2,0,0
Georgia,4775,37,0
Germany,7928,85,0
Ghana,0,0,0
Greece,3237,33,0
Grenada,0,0,0
Guatemala,1724,52,0
Guinea,3,0,0
Guinea-Bissau,2,0,0
Guyana,75,6,0
Haiti,61,4,0
Holy See,0,0,0
Honduras,706,35,0
Hungary,455,17,0
Iceland,44,0,0
India,15823,226,0
Indonesia,1261,47,0
Iran,13391,213,0
Iraq,1644,29,0
Ireland,1456,0,0
Israel,1868,12,0
Italy,2486,49,0
Jamaica,72,9,0
Japan,607,29,0
Jordan,1191,9,0
Kazakhstan,1883,36,0
Kenya,65,5,0
Kiribati,0,0,0
South Korea,1579,11,0
Kosovo,35,0,0
Kuwait,37,0,0
Kyrgyzstan,91,2,0
Laos,549,3,0
Latvia,1376,13,0
Lebanon,568,5,0
Lesotho,21,1,0
Liberia,1,0,0
Libya,551,16,0
Liechtenstein,5,2,0
Lithuania,1772,34,0
Luxembourg,104,0,0
MS Zaandam,0,0,0
Madagascar,0,0,0
Malawi,15,2,0
Malaysia,7276,103,0
Maldives,110,1,0
Mali,21,1,0
Malta,17,0,0
Marshall Islands,0,0,0
Mauritania,33,0,0
Mauritius,146,5,0
Mexico,7187,546,0
Micronesia,0,0,0
Moldova,1542,28,0
Monaco,1,0,0
Mongolia,4131,32,0
Montenegro,448,8,0
Morocco,566,11,0
Mozambique,27,0,0
Namibia,38,0,0
Nepal,691,14,0
Netherlands,2972,8,0
New Zealand,55,0,0
Nicaragua,603,1,0
Niger,7,0,0
Nigeria,1,0,0
North Macedonia,130,6,0
Norway,896,0,0
Oman,21,1,0
Pakistan,1021,21,0
Palau,0,0,0
Panama,250,4,0
Papua New Guinea,339,7,0
Paraguay,26,0,0
Peru,679,24,0
Philippines,8558,236,0
Poland,2121,49,0
Portugal,719,8,0
Qatar,96,0,0
Romania,16743,442,0
Russia,27414,954,0
Rwanda,95,3,0
Saint Kitts and Nevis,23,1,0
Saint Lucia,37,7,0
Saint Vincent and the Grenadines,0,0,0
Samoa,0,0,0
San Marino,0,0,0
Sao Tome and Principe,10,0,0
Saudi Arabia,55,3,0
Senegal,1,0,0
Serbia,6930,53,0
Seychelles,30,0,0
Sierra Leone,0,0,0
Singapore,2976,11,0
Slovakia,2212,17,0
Slovenia,1010,1,0
Solomon Islands,0,0,0
Somalia,0,0,0
South Africa,592,83,0
South Sudan,20,0,0
Spain,0,0,0
Sri Lanka,671,23,0
Sudan,57,2,0
Summer Olympics 2020,0,0,0
Suriname,567,6,0
Sweden,1738,15,0
Switzerland,926,7,0
Syria,280,10,0
Taiwan*,4,0,0
Tajikistan,0,0,0
Tanzania,77,1,0
Thailand,9445,84,0
Timor-Leste,6,0,0
Togo,19,1,0
Trinidad and Tobago,152,11,0
Tunisia,230,7,0
Turkey,33860,237,0
US,106355,2347,0
Uganda,72,2,0
Ukraine,12772,371,0
United Arab Emirates,136,1,0
United Kingdom,37855,184,0
Uruguay,119,0,0
Uzbekistan,349,2,0
Vanuatu,0,0,0
Venezuela,0,0,0
Vietnam,2949,93,0
West Bank and Gaza,963,17,0
Yemen,10,5,0
Zambia,43,0,0
Zimbabwe,141,2,0
Tonga,0,0,0
