US,22577,1198,8483
Italy,593,70,3503
Brazil,26417,1156,10957
Mexico,3377,447,2207
Japan,-53,23,123
Canada,987,106,713
Colombia,37,30,21
Peru,5874,116,3273
Spain,1647,2,0
United Kingdom,1889,377,1
China,0,0,4
Chile,4654,49,2575
Netherlands,182,32,1
Australia,15,0,-3
Germany,672,42,540
Denmark,32,3,74
France,3326,66,607
Afghanistan,580,8,71
Albania,26,0,11
Algeria,140,7,148
Andorra,0,0,5
Angola,3,0,0
Antigua and Barbuda,0,0,0
Argentina,769,8,268
Armenia,442,15,32
Austria,37,23,58
Azerbaijan,191,2,125
Bahamas,1,0,1
Bahrain,360,0,267
Bangladesh,2029,15,500
Barbados,0,0,0
Belarus,902,5,737
Belgium,257,24,107
Belize,0,0,0
Benin,0,0,0
Bhutan,3,0,0
Bolivia,619,13,49
Bosnia and Herzegovina,27,2,37
Botswana,0,0,0
Brunei,0,0,1
Bulgaria,17,1,53
Burkina Faso,2,0,47
Burma,0,0,0
Burundi,0,0,0
Cabo Verde,0,0,0
Cambodia,0,0,0
Cameroon,0,0,0
Central African Republic,53,0,0
Chad,11,1,54
Comoros,0,0,0
Congo (Brazzaville),0,0,0
Congo (Kinshasa),114,1,16
Costa Rica,16,0,7
Cote d'Ivoire,85,1,24
Croatia,1,1,4
Cuba,9,0,10
Cyprus,2,0,190
Czechia,54,2,90
Diamond Princess,0,0,0
Djibouti,217,2,56
Dominica,0,0,0
Dominican Republic,345,11,162
Ecuador,368,38,0
Egypt,1127,29,154
El Salvador,85,0,111
Equatorial Guinea,0,0,0
Eritrea,0,0,0
Estonia,11,0,13
Eswatini,7,0,0
Ethiopia,100,1,10
Fiji,0,0,0
Finland,51,0,400
Gabon,112,0,37
Gambia,0,0,0
Georgia,3,0,16
Ghana,0,0,0
Greece,3,2,0
Grenada,0,0,0
Guatemala,203,12,72
Guinea,278,2,277
Guinea-Bissau,0,1,0
Guyana,11,0,0
Haiti,0,0,0
Holy See,0,0,0
Honduras,112,2,13
Hungary,23,4,140
Iceland,0,0,0
India,7300,177,3171
Indonesia,687,23,183
Iran,2258,63,1812
Iraq,322,4,67
Ireland,38,8,0
Israel,79,3,109
Jamaica,0,0,5
Jordan,8,0,-89
Kazakhstan,272,0,132
Kenya,147,3,13
South Korea,58,0,23
Kosovo,1,0,7
Kuwait,845,10,752
Kyrgyzstan,74,0,23
Laos,0,0,0
Latvia,4,1,0
Lebanon,7,0,7
Lesotho,0,0,1
Liberia,3,0,0
Libya,6,1,1
Liechtenstein,0,0,0
Lithuania,9,2,9
Luxembourg,7,0,12
MS Zaandam,0,0,0
Madagascar,44,0,3
Malawi,102,0,0
Malaysia,10,0,86
Maldives,56,0,0
Mali,78,2,20
Malta,4,0,10
Mauritania,54,3,0
Mauritius,0,0,0
Moldova,188,8,239
Monaco,0,0,0
Mongolia,13,0,0
Montenegro,0,0,0
Morocco,42,0,217
Mozambique,6,1,11
Namibia,0,0,0
Nepal,156,1,4
New Zealand,0,0,7
Nicaragua,0,0,0
Niger,3,1,7
Nigeria,182,5,91
North Macedonia,38,2,16
Norway,10,1,0
Oman,636,1,0
Pakistan,2076,35,1089
Panama,403,5,0
Papua New Guinea,0,0,0
Paraguay,16,0,10
Philippines,539,17,92
Poland,352,10,230
Portugal,304,13,288
Qatar,1967,3,2116
Romania,197,8,467
Russia,8371,174,8785
Rwanda,3,0,0
Saint Kitts and Nevis,0,0,0
Saint Lucia,0,0,0
Saint Vincent and the Grenadines,7,0,0
San Marino,3,0,28
Sao Tome and Principe,15,0,0
Saudi Arabia,1644,16,3531
Senegal,95,1,100
Serbia,25,1,161
Seychelles,0,0,0
Sierra Leone,30,0,64
Singapore,373,0,1018
Slovakia,5,0,5
Slovenia,2,0,2
Somalia,97,5,45
South Africa,1466,25,919
South Sudan,0,0,0
Sri Lanka,61,0,13
Sudan,0,0,0
Suriname,0,0,0
Sweden,639,46,0
Switzerland,20,2,0
Syria,1,0,0
Taiwan*,0,0,1
Tajikistan,139,0,99
Tanzania,0,0,0
Thailand,11,0,14
Timor-Leste,0,0,0
Togo,27,0,14
Trinidad and Tobago,0,0,0
Tunisia,17,0,9
Turkey,1182,30,1576
Uganda,36,0,0
Ukraine,477,11,444
United Arab Emirates,563,3,314
Uruguay,8,0,4
Uzbekistan,75,0,26
Venezuela,80,0,0
Vietnam,0,0,0
West Bank and Gaza,12,0,3
Western Sahara,0,0,0
Yemen,22,4,1
Zambia,0,0,0
Zimbabwe,17,0,3
