Afghanistan,0,0,0
Albania,155,2,55
Algeria,419,12,306
Andorra,0,0,0
Angola,31,2,35
Antigua and Barbuda,0,0,0
Argentina,6840,234,5681
Armenia,145,8,327
Australia,216,12,391
Austria,295,0,105
Azerbaijan,131,1,159
Bahamas,95,1,12
Bahrain,396,2,392
Bangladesh,3200,46,2234
Barbados,1,0,0
Belarus,84,4,190
Belgium,363,15,45
Belize,0,0,0
Benin,0,0,0
Bhutan,6,0,0
Bolivia,1796,49,1152
Bosnia and Herzegovina,240,9,423
Botswana,0,0,0
Brazil,47784,1352,52166
Brunei,0,0,0
Bulgaria,169,7,257
Burkina Faso,0,0,0
Burma,0,0,0
Burundi,3,0,0
Cabo Verde,50,0,54
Cambodia,0,0,13
Cameroon,17,3,0
Canada,866,15,659
Central African Republic,12,0,7
Chad,11,0,0
Chile,1353,33,2055
China,53,2,125
Colombia,12462,247,10798
Comoros,1,0,14
Congo (Brazzaville),0,0,0
Congo (Kinshasa),15,0,177
Costa Rica,559,10,229
Cote d'Ivoire,43,0,193
Croatia,199,0,64
Cuba,44,0,102
Cyprus,8,0,8
Czechia,281,2,524
Denmark,119,0,118
Diamond Princess,0,0,0
Djibouti,2,0,5
Dominica,0,0,0
Dominican Republic,386,8,1396
Ecuador,1190,22,63
Egypt,163,11,911
El Salvador,269,7,202
Equatorial Guinea,0,0,0
Eritrea,19,0,13
Estonia,8,0,14
Eswatini,95,3,216
Ethiopia,1386,28,414
Fiji,0,0,0
Finland,24,0,0
France,1,0,0
Gabon,0,0,0
Gambia,244,0,14
Georgia,10,0,0
Germany,1420,5,1428
Ghana,340,9,229
Greece,250,2,0
Grenada,0,0,0
Guatemala,903,30,840
Guinea,95,1,60
Guinea-Bissau,0,0,0
Guyana,28,2,16
Haiti,24,0,0
Holy See,0,0,0
Honduras,675,10,211
Hungary,24,1,1
Iceland,13,0,7
India,64572,1091,60145
Indonesia,1673,70,1848
Iran,2385,168,1724
Iraq,4576,82,2895
Ireland,186,1,0
Israel,1658,16,1699
Italy,401,5,174
Jamaica,17,0,6
Japan,919,23,1374
Jordan,40,0,2
Kazakhstan,271,146,1841
Kenya,271,5,208
South Korea,297,0,72
Kosovo,141,6,219
Kuwait,643,3,610
Kyrgyzstan,155,2,318
Laos,0,0,0
Latvia,0,1,15
Lebanon,421,2,43
Lesotho,0,0,0
Liberia,5,0,0
Libya,489,7,34
Liechtenstein,3,0,1
Lithuania,38,0,28
Luxembourg,30,0,14
MS Zaandam,0,0,0
Madagascar,123,2,164
Malawi,68,1,26
Malaysia,7,0,26
Maldives,170,1,160
Mali,26,0,3
Malta,48,0,7
Mauritania,27,0,33
Mauritius,0,0,0
Mexico,5506,751,2969
Moldova,412,0,665
Monaco,0,0,0
Mongolia,0,0,3
Montenegro,47,0,49
Morocco,1245,33,1061
Mozambique,77,0,49
Namibia,120,1,28
Nepal,1016,7,85
Netherlands,580,3,65
New Zealand,6,0,0
Nicaragua,196,5,0
Niger,0,0,1
Nigeria,410,4,217
North Macedonia,130,2,339
Norway,51,1,0
Oman,192,9,165
Pakistan,617,15,902
Panama,247,21,1346
Papua New Guinea,14,0,0
Paraguay,471,16,192
Peru,5547,200,3302
Philippines,4739,6,102
Poland,597,11,284
Portugal,214,5,136
Qatar,293,0,267
Romania,1014,45,376
Russia,4718,129,6472
Rwanda,37,2,22
Saint Kitts and Nevis,0,0,0
Saint Lucia,1,0,0
Saint Vincent and the Grenadines,0,0,0
San Marino,3,0,0
Sao Tome and Principe,0,0,0
Saudi Arabia,1409,34,4526
Senegal,68,0,39
Serbia,108,4,0
Seychelles,0,0,0
Sierra Leone,3,0,23
Singapore,100,0,183
Slovakia,15,0,11
Slovenia,27,0,0
Somalia,0,0,0
South Africa,2258,282,7797
South Sudan,0,0,0
Spain,5114,24,0
Sri Lanka,2,0,79
Sudan,75,2,13
Suriname,139,6,58
Sweden,174,3,0
Switzerland,197,1,200
Syria,80,5,0
Taiwan*,1,0,0
Tajikistan,32,1,38
Tanzania,0,0,0
Thailand,4,0,5
Timor-Leste,0,0,0
Togo,19,0,10
Trinidad and Tobago,41,0,0
Tunisia,129,1,8
Turkey,1263,20,942
US,45063,1324,32579
Uganda,43,0,0
Ukraine,1646,30,816
United Arab Emirates,365,2,115
United Kingdom,1113,12,3
Uruguay,28,0,14
Uzbekistan,650,6,1089
Venezuela,895,9,986
Vietnam,6,1,59
West Bank and Gaza,462,0,33
Western Sahara,0,0,0
Yemen,7,2,7
Zambia,142,0,201
Zimbabwe,70,6,257
