Afghanistan,57,3,29
Albania,39,2,976
Algeria,135,6,114
Andorra,0,0,0
Angola,324,4,53
Antigua and Barbuda,1,1,0
Argentina,21469,400,20802
Armenia,282,13,636
Australia,11,0,3
Austria,644,15,2280
Azerbaijan,377,14,1318
Bahamas,0,0,0
Bahrain,1619,5,1298
Bangladesh,261,22,964
Barbados,4,0,17
Belarus,1363,10,1382
Belgium,1967,22,0
Belize,0,0,0
Benin,0,0,0
Bhutan,3,0,33
Bolivia,2509,42,1315
Bosnia and Herzegovina,0,0,0
Botswana,0,0,0
Brazil,67009,2087,7542
Brunei,0,0,0
Bulgaria,203,7,334
Burkina Faso,1,0,5
Burma,24,0,28
Burundi,8,0,0
Cabo Verde,279,2,137
Cambodia,335,0,873
Cameroon,0,0,0
Canada,4390,39,5771
Central African Republic,0,0,0
Chad,4,0,1
Chile,6736,87,6421
China,21,0,12
Colombia,18873,530,13656
Comoros,3,0,11
Congo (Brazzaville),0,0,0
Congo (Kinshasa),35,1,2
Costa Rica,0,0,0
Cote d'Ivoire,0,0,0
Croatia,826,23,1131
Cuba,1383,11,961
Cyprus,157,0,0
Czechia,1060,29,3873
Denmark,1075,3,770
Diamond Princess,0,0,0
Djibouti,12,0,25
Dominica,0,0,0
Dominican Republic,894,4,506
Ecuador,2518,178,0
Egypt,1203,63,760
El Salvador,415,4,358
Equatorial Guinea,0,0,0
Eritrea,22,0,15
Estonia,280,3,545
Eswatini,8,0,6
Ethiopia,419,12,1496
Fiji,0,0,0
Finland,192,0,0
France,15685,112,1305
Gabon,0,0,0
Gambia,0,0,0
Georgia,1576,29,584
Germany,7370,70,8400
Ghana,0,0,0
Greece,1950,43,0
Grenada,0,0,0
Guatemala,947,27,1080
Guinea,0,0,0
Guinea-Bissau,1,0,11
Guyana,180,3,52
Haiti,85,2,0
Holy See,0,0,0
Honduras,2042,56,374
Hungary,1039,73,9717
Iceland,0,0,0
India,311170,4077,362437
Indonesia,2385,144,4181
Iran,7723,200,14654
Iraq,2058,20,5220
Ireland,461,0,0
Israel,39,1,31
Italy,6652,136,13292
Jamaica,83,5,118
Japan,6331,94,5324
Jordan,0,0,0
Kazakhstan,2577,0,3251
Kenya,267,25,57
South Korea,610,4,482
Kosovo,0,0,0
Kuwait,795,6,1047
Kyrgyzstan,404,8,349
Laos,72,0,42
Latvia,544,9,757
Lebanon,478,33,4928
Lesotho,4,0,0
Liberia,3,0,0
Libya,0,0,0
Liechtenstein,3,0,0
Lithuania,1249,4,2271
Luxembourg,0,0,0
MS Zaandam,0,0,0
Madagascar,117,6,242
Malawi,10,0,30
Malaysia,4140,44,3432
Maldives,1007,2,341
Mali,13,1,21
Malta,4,0,7
Marshall Islands,0,0,0
Mauritania,25,0,32
Mauritius,3,0,1
Mexico,2695,225,2155
Micronesia,0,0,0
Moldova,169,10,177
Monaco,3,0,6
Mongolia,541,2,1306
Montenegro,75,4,125
Morocco,112,6,280
Mozambique,49,0,223
Namibia,216,1,170
Nepal,8046,187,5455
Netherlands,4468,13,18
New Zealand,1,0,0
Nicaragua,0,0,0
Niger,4,0,17
Nigeria,41,0,13
North Macedonia,112,13,2179
Norway,312,0,0
Oman,0,0,0
Pakistan,2379,76,5288
Panama,490,4,268
Papua New Guinea,0,0,0
Paraguay,2108,52,1993
Peru,0,538,0
Philippines,6720,93,8904
Poland,2897,298,6358
Portugal,469,7,386
Qatar,260,2,557
Romania,729,72,1793
Russia,8667,359,9814
Rwanda,66,0,102
Saint Kitts and Nevis,0,0,1
Saint Lucia,30,0,5
Saint Vincent and the Grenadines,0,0,0
Samoa,0,0,0
San Marino,0,0,0
Sao Tome and Principe,3,0,1
Saudi Arabia,837,13,1012
Senegal,22,2,29
Serbia,705,18,0
Seychelles,189,0,0
Sierra Leone,0,0,0
Singapore,31,0,15
Slovakia,258,35,0
Slovenia,494,6,1012
Solomon Islands,0,0,0
Somalia,0,0,0
South Africa,2750,59,1078
South Sudan,1,0,0
Spain,0,0,0
Sri Lanka,2386,18,7112
Sudan,0,0,0
Suriname,121,1,72
Sweden,0,0,0
Switzerland,0,2,0
Syria,48,5,286
Taiwan*,185,0,9
Tajikistan,0,0,0
Tanzania,0,0,0
Thailand,3095,17,0
Timor-Leste,161,0,121
Togo,21,0,35
Trinidad and Tobago,520,11,165
Tunisia,552,52,710
Turkey,11472,236,38814
US,28859,500,0
Uganda,0,0,0
Ukraine,6919,327,17254
United Arab Emirates,1321,3,1302
United Kingdom,2060,7,40
Uruguay,2873,50,2619
Uzbekistan,251,0,324
Vanuatu,0,0,0
Venezuela,0,0,0
Vietnam,296,1,11
West Bank and Gaza,388,22,2300
Yemen,15,0,6
Zambia,53,0,78
Zimbabwe,19,0,10
Kiribati,0,0,0
Palau,0,0,0
Summer Olympics 2020,0,0,0
