US,18937,808,3889
Italy,675,145,2366
Canada,1126,103,731
Spain,0,0,0
United Kingdom,3534,170,0
China,10,0,13
Netherlands,125,10,0
Australia,10,1,28
Germany,617,24,1411
Denmark,69,4,120
France,63,579,765
Afghanistan,262,1,33
Albania,13,0,1
Algeria,198,6,98
Andorra,0,0,2
Angola,0,0,0
Antigua and Barbuda,0,0,0
Argentina,263,10,35
Armenia,189,5,134
Austria,41,0,39
Azerbaijan,136,3,71
Bahamas,0,0,0
Bahrain,209,0,148
Bangladesh,1273,14,256
Barbados,2,0,1
Belarus,969,5,434
Belgium,291,47,170
Belize,0,0,0
Benin,0,0,0
Bhutan,0,0,0
Bolivia,262,4,20
Bosnia and Herzegovina,23,4,81
Botswana,1,0,0
Brazil,7569,456,4450
Brunei,0,0,0
Bulgaria,36,3,25
Burkina Faso,14,0,40
Burma,2,0,1
Burundi,8,0,8
Cabo Verde,0,0,0
Cambodia,0,0,0
Cameroon,0,0,0
Central African Republic,0,0,0
Chad,29,3,6
Chile,2353,29,1199
Colombia,635,12,164
Comoros,0,0,0
Congo (Brazzaville),0,0,0
Congo (Kinshasa),0,0,0
Costa Rica,10,0,14
Cote d'Ivoire,48,2,17
Croatia,2,0,23
Cuba,10,0,35
Cyprus,2,0,0
Czechia,20,2,40
Diamond Princess,0,0,0
Djibouti,70,0,22
Dominica,0,0,1
Dominican Republic,204,0,2121
Ecuador,419,48,0
Egypt,510,18,222
El Salvador,73,4,23
Equatorial Guinea,0,0,0
Eritrea,0,0,0
Estonia,4,0,4
Eswatini,1,0,1
Ethiopia,11,0,0
Fiji,0,0,0
Finland,61,1,0
Gabon,0,0,0
Gambia,0,0,0
Georgia,12,0,6
Ghana,0,0,0
Greece,15,1,0
Grenada,0,0,0
Guatemala,0,0,0
Guinea,0,0,0
Guinea-Bissau,21,0,0
Guyana,0,0,0
Haiti,98,0,-8
Holy See,0,0,0
Honduras,81,4,41
Hungary,36,3,25
Iceland,0,0,0
India,5050,154,2571
Indonesia,489,59,218
Iran,1806,51,1317
Iraq,144,2,92
Ireland,64,10,0
Israel,9,4,87
Jamaica,3,0,6
Japan,48,19,815
Jordan,6,0,4
Kazakhstan,307,0,276
Kenya,57,0,12
South Korea,15,1,16
Kosovo,11,0,1
Kuwait,1048,5,250
Kyrgyzstan,21,0,21
Laos,0,0,0
Latvia,11,0,0
Lebanon,9,0,0
Lesotho,0,0,0
Liberia,3,1,4
Libya,0,0,7
Liechtenstein,0,0,0
Lithuania,7,1,9
Luxembourg,15,3,3
MS Zaandam,0,0,0
Madagascar,21,1,0
Malawi,5,0,3
Malaysia,22,0,59
Maldives,16,0,0
Mali,25,4,15
Malta,7,0,4
Mauritania,22,0,0
Mauritius,0,0,0
Mexico,2075,132,1481
Moldova,126,4,0
Monaco,0,0,0
Mongolia,1,0,1
Montenegro,0,0,0
Morocco,129,0,173
Mozambique,8,0,1
Namibia,0,0,0
Nepal,4,1,0
New Zealand,0,0,0
Nicaragua,0,0,0
Niger,15,3,9
Nigeria,338,6,122
North Macedonia,30,3,26
Norway,12,0,0
Oman,157,1,29
Pakistan,1352,39,461
Panama,157,6,1
Papua New Guinea,0,0,0
Paraguay,8,0,4
Peru,3732,125,349
Philippines,208,7,74
Poland,272,10,276
Portugal,226,15,814
Qatar,1632,0,582
Romania,167,13,316
Russia,9709,94,4207
Rwanda,3,0,19
Saint Kitts and Nevis,0,0,0
Saint Lucia,0,0,0
Saint Vincent and the Grenadines,0,0,0
San Marino,1,0,3
Sao Tome and Principe,0,0,0
Saudi Arabia,2736,10,2056
Senegal,51,0,24
Serbia,114,2,234
Seychelles,0,0,0
Sierra Leone,43,3,35
Singapore,682,0,998
Slovakia,1,0,12
Slovenia,1,1,1
Somalia,64,1,4
South Africa,1160,3,528
South Sudan,54,0,0
Sri Lanka,21,0,18
Sudan,0,0,0
Suriname,0,0,0
Sweden,466,5,0
Switzerland,15,2,100
Syria,7,0,0
Taiwan*,0,0,6
Tajikistan,202,3,0
Tanzania,0,0,0
Thailand,3,0,1
Timor-Leste,0,0,0
Togo,3,0,5
Trinidad and Tobago,0,0,0
Tunisia,0,0,9
Turkey,1368,44,1825
Uganda,0,0,0
Ukraine,433,17,210
United Arab Emirates,731,6,581
Uruguay,1,1,6
Uzbekistan,15,1,34
Venezuela,37,0,0
Vietnam,2,0,0
West Bank and Gaza,5,0,6
Western Sahara,0,0,0
Yemen,6,2,0
Zambia,74,0,5
Zimbabwe,2,0,4
