Afghanistan,216,9,87
Albania,656,10,321
Algeria,1085,23,622
Andorra,106,0,107
Angola,99,1,100
Antigua and Barbuda,1,0,1
Argentina,9043,227,9378
Armenia,1785,28,2142
Australia,8,0,23
Austria,5526,106,7283
Azerbaijan,3705,32,1609
Bahamas,13,0,56
Bahrain,162,1,175
Bangladesh,2292,37,2274
Barbados,3,0,3
Belarus,1563,9,1317
Belgium,2565,142,0
Belize,92,2,35
Benin,0,0,0
Bhutan,3,0,1
Bolivia,114,6,511
Bosnia and Herzegovina,924,51,570
Botswana,266,0,25
Brazil,37614,691,22877
Brunei,0,0,0
Bulgaria,3568,162,2255
Burkina Faso,0,0,0
Burma,1639,36,1279
Burundi,4,0,0
Cabo Verde,44,1,56
Cambodia,0,0,0
Cameroon,107,0,0
Canada,5679,85,3789
Central African Republic,2,0,0
Chad,6,0,2
Chile,1570,97,1067
China,86,0,12
Colombia,9496,159,6794
Comoros,3,0,6
Congo (Brazzaville),0,0,0
Congo (Kinshasa),105,2,62
Costa Rica,1222,5,662
Cote d'Ivoire,31,0,9
Croatia,4009,51,2924
Cuba,49,0,27
Cyprus,220,1,0
Czechia,6305,168,14217
Denmark,1191,9,1102
Diamond Princess,0,0,0
Djibouti,6,0,1
Dominica,0,0,0
Dominican Republic,1526,2,424
Ecuador,908,28,0
Egypt,368,11,67
El Salvador,0,12,0
Equatorial Guinea,9,0,0
Eritrea,8,0,4
Estonia,414,2,445
Eswatini,57,0,28
Ethiopia,560,8,427
Fiji,0,0,0
Finland,496,0,0
France,13663,341,1684
Gabon,0,0,0
Gambia,1,0,1
Georgia,3801,39,3200
Germany,21951,430,19164
Ghana,0,0,0
Greece,2018,99,0
Grenada,0,0,0
Guatemala,696,26,452
Guinea,20,0,20
Guinea-Bissau,0,0,0
Guyana,40,2,10
Haiti,8,0,9
Holy See,0,0,0
Honduras,565,4,348
Hungary,6360,115,5596
Iceland,11,0,21
India,43082,492,39379
Indonesia,4917,127,3842
Iran,13961,482,7669
Iraq,2483,39,2322
Ireland,307,3,0
Israel,1169,8,900
Italy,29001,822,24031
Jamaica,53,1,98
Japan,2490,13,1653
Jordan,5000,67,4469
Kazakhstan,981,2,645
Kenya,780,10,552
South Korea,569,1,153
Kosovo,775,15,553
Kuwait,330,1,717
Kyrgyzstan,377,5,402
Laos,0,0,0
Latvia,898,4,33
Lebanon,1859,24,916
Lesotho,17,0,1
Liberia,13,0,0
Libya,610,15,671
Liechtenstein,25,0,25
Lithuania,2102,17,373
Luxembourg,773,6,774
MS Zaandam,0,0,0
Madagascar,0,0,0
Malawi,2,0,0
Malaysia,935,3,2555
Maldives,35,0,36
Mali,44,0,16
Malta,152,3,103
Marshall Islands,0,0,0
Mauritania,42,0,6
Mauritius,1,0,0
Mexico,8107,645,5544
Moldova,1691,20,6696
Monaco,6,0,0
Mongolia,26,0,2
Montenegro,508,10,492
Morocco,4178,80,5312
Mozambique,165,0,61
Namibia,149,2,16
Nepal,1614,23,1437
Netherlands,4605,75,38
New Zealand,7,0,1
Nicaragua,0,0,0
Niger,24,0,12
Nigeria,169,0,92
North Macedonia,1157,30,1094
Norway,480,0,0
Oman,0,0,0
Pakistan,3113,54,1489
Panama,1755,16,1620
Papua New Guinea,0,0,0
Paraguay,639,13,485
Peru,0,0,2272
Philippines,1382,27,311
Poland,16690,580,25342
Portugal,6383,82,4588
Qatar,215,0,248
Romania,9005,171,9629
Russia,25195,515,24612
Rwanda,72,0,28
Saint Kitts and Nevis,0,0,0
Saint Lucia,3,0,0
Saint Vincent and the Grenadines,0,0,0
San Marino,22,0,10
Sao Tome and Principe,3,0,2
Saudi Arabia,322,15,428
Senegal,33,0,18
Serbia,7606,51,0
Seychelles,0,0,0
Sierra Leone,1,0,2
Singapore,5,0,13
Slovakia,1953,17,2831
Slovenia,1767,46,1884
Solomon Islands,0,0,0
Somalia,6,0,5
South Africa,3069,88,0
South Sudan,19,0,11
Spain,12289,337,0
Sri Lanka,559,3,369
Sudan,215,5,56
Suriname,2,0,1
Sweden,5841,67,0
Switzerland,4509,116,7400
Syria,83,8,59
Taiwan*,2,0,2
Tajikistan,36,0,42
Tanzania,0,0,0
Thailand,19,0,2
Timor-Leste,0,0,0
Togo,15,0,25
Trinidad and Tobago,67,0,25
Tunisia,1168,51,994
Turkey,36008,174,3291
US,110611,1232,35247
Uganda,225,0,8
Ukraine,15623,234,10078
United Arab Emirates,1305,1,826
United Kingdom,17557,498,9
Uruguay,129,1,98
Uzbekistan,182,1,193
Vanuatu,0,0,0
Venezuela,398,4,403
Vietnam,10,0,13
West Bank and Gaza,1766,15,742
Western Sahara,0,0,0
Yemen,13,1,10
Zambia,18,0,24
Zimbabwe,115,0,61
