Afghanistan,1198,89,0
Albania,18,0,6
Algeria,1197,15,588
Andorra,34,0,15
Angola,101,1,104
Antigua and Barbuda,1,0,2
Argentina,17261,463,17556
Armenia,162,2,106
Australia,145,1,15
Austria,341,1,113
Azerbaijan,169,0,92
Bahamas,130,17,31
Bahrain,108,0,123
Bangladesh,12148,187,8536
Barbados,11,0,0
Belarus,1276,9,1361
Belgium,1344,1,0
Belize,39,0,10
Benin,0,0,0
Bhutan,18,0,11
Bolivia,0,0,0
Bosnia and Herzegovina,18,1,341
Botswana,0,0,0
Brazil,45591,1456,110802
Brunei,0,0,0
Bulgaria,76,6,84
Burkina Faso,2,0,0
Burma,6194,190,2350
Burundi,38,0,0
Cabo Verde,54,1,61
Cambodia,889,27,849
Cameroon,609,6,0
Canada,380,17,352
Central African Republic,0,0,0
Chad,5,0,0
Chile,2053,102,1856
China,31,0,30
Colombia,17893,500,18028
Comoros,7,1,7
Congo (Brazzaville),0,0,0
Congo (Kinshasa),215,0,0
Costa Rica,1500,17,749
Cote d'Ivoire,70,1,26
Croatia,131,1,98
Cuba,6460,65,4520
Cyprus,1152,0,0
Czechia,235,0,100
Denmark,973,1,388
Diamond Princess,0,0,0
Djibouti,0,0,0
Dominica,0,0,0
Dominican Republic,549,3,552
Ecuador,925,27,0
Egypt,77,6,799
El Salvador,247,7,141
Equatorial Guinea,0,0,0
Eritrea,20,0,23
Estonia,62,0,35
Eswatini,205,3,81
Ethiopia,93,2,31
Fiji,1405,6,470
Finland,380,0,0
France,10935,22,284
Gabon,15,0,9
Gambia,0,0,0
Georgia,1653,13,466
Germany,1565,21,840
Ghana,0,0,0
Greece,2688,14,0
Grenada,0,0,0
Guatemala,2896,37,1917
Guinea,87,1,17
Guinea-Bissau,36,2,14
Guyana,77,1,120
Haiti,0,0,0
Holy See,0,0,0
Honduras,1283,36,528
Hungary,64,2,362
Iceland,0,0,0
India,38079,560,43916
Indonesia,54000,1205,28079
Iran,21885,199,15601
Iraq,8336,44,7805
Ireland,1170,0,0
Israel,830,1,462
Italy,2895,11,1070
Jamaica,70,4,1050
Japan,3433,10,1892
Jordan,475,7,451
Kazakhstan,5658,0,3241
Kenya,692,8,0
Kiribati,0,0,0
South Korea,1454,4,847
Kosovo,11,0,17
Kuwait,1263,19,1599
Kyrgyzstan,1334,11,1163
Laos,95,0,0
Latvia,46,0,0
Lebanon,577,1,114
Lesotho,245,1,0
Liberia,30,4,0
Libya,2866,4,426
Liechtenstein,5,0,4
Lithuania,84,0,30
Luxembourg,127,1,109
MS Zaandam,0,0,0
Madagascar,16,2,17
Malawi,756,12,102
Maldives,114,1,97
Mali,6,0,0
Malta,235,0,6
Marshall Islands,0,0,0
Mauritania,111,5,47
Mauritius,0,0,0
Mexico,12420,275,5970
Micronesia,0,0,0
Moldova,76,3,79
Monaco,7,0,4
Mongolia,1295,10,3929
Montenegro,23,0,22
Morocco,2791,9,1208
Mozambique,1394,18,207
Namibia,1009,101,2208
Nepal,2006,43,1775
Netherlands,11368,2,7
New Zealand,0,0,0
Nicaragua,0,0,0
Niger,9,0,2
Nigeria,132,0,4
North Macedonia,16,0,5
Norway,216,0,0
Oman,0,0,0
Pakistan,2949,40,1000
Palau,0,0,0
Panama,1087,14,1121
Papua New Guinea,0,0,0
Paraguay,1171,58,1472
Peru,2032,90,2330
Philippines,5663,162,2516
Poland,90,14,88
Portugal,3547,7,2571
Qatar,133,0,108
Romania,72,5,81
Russia,25188,789,21578
Rwanda,927,10,732
Saint Kitts and Nevis,4,0,36
Saint Lucia,7,0,2
Saint Vincent and the Grenadines,0,0,9
Samoa,0,0,0
San Marino,0,0,0
Sao Tome and Principe,6,0,0
Saudi Arabia,1298,13,1965
Senegal,738,0,130
Serbia,206,0,0
Seychelles,63,0,250
Sierra Leone,20,1,14
Singapore,61,0,17
Slovakia,43,0,0
Slovenia,63,0,24
Solomon Islands,0,0,0
Somalia,0,0,0
South Africa,15939,413,27334
South Sudan,0,0,0
Spain,31060,12,0
Sri Lanka,1517,41,918
Sudan,0,2,0
Summer Olympics 2020,0,0,0
Suriname,194,5,188
Sweden,364,3,0
Switzerland,0,0,0
Syria,7,1,5
Taiwan*,32,4,48
Tajikistan,37,0,0
Tanzania,0,0,0
Thailand,9692,67,0
Timor-Leste,52,1,131
Togo,85,0,0
Trinidad and Tobago,251,13,211
Tunisia,6787,205,5145
Turkey,6918,35,5084
US,77479,358,0
Uganda,434,37,987
Ukraine,1253,27,970
United Arab Emirates,1530,7,1487
United Kingdom,51949,49,87
Uruguay,439,6,767
Uzbekistan,478,4,320
Vanuatu,0,0,0
Venezuela,1162,11,1312
Vietnam,4004,18,332
West Bank and Gaza,0,0,0
Yemen,5,0,0
Zambia,1215,31,1664
Zimbabwe,2296,102,1365
Malaysia,12541,115,6742
Tonga,0,0,0
