US,59692,1854,20773
Italy,401,6,347
Brazil,53139,1237,40181
Russia,5239,114,7300
Mexico,6590,819,3547
Japan,1481,6,838
Canada,354,3,301
Colombia,11996,315,6038
Peru,7785,196,3907
Spain,4088,1,0
India,62538,886,49769
United Kingdom,964,49,1
China,132,3,175
Chile,1948,97,1877
Netherlands,715,0,28
Australia,382,11,178
Pakistan,727,21,1772
Germany,926,2,713
Sweden,427,6,0
Ukraine,1346,33,1028
Denmark,146,1,35
France,2734,11,294
Afghanistan,67,4,98
Albania,127,6,32
Algeria,571,12,436
Andorra,5,0,3
Angola,88,2,14
Antigua and Barbuda,0,0,0
Argentina,7513,145,2904
Armenia,233,2,706
Austria,130,0,132
Azerbaijan,144,3,435
Bahamas,10,0,0
Bahrain,375,2,369
Bangladesh,2977,39,2074
Barbados,0,0,0
Belarus,127,3,331
Belgium,858,2,39
Belize,28,0,1
Benin,0,0,0
Bhutan,3,0,3
Bolivia,1282,80,936
Bosnia and Herzegovina,258,5,203
Botswana,0,0,0
Brunei,0,0,0
Bulgaria,297,11,220
Burkina Faso,5,0,14
Burma,0,0,3
Burundi,5,0,0
Cabo Verde,45,0,55
Cambodia,0,0,12
Cameroon,0,0,0
Central African Republic,2,0,1
Chad,3,1,3
Comoros,8,0,0
Congo (Brazzaville),0,0,0
Congo (Kinshasa),56,0,227
Costa Rica,653,9,187
Cote d'Ivoire,98,0,293
Croatia,28,1,99
Cuba,49,0,13
Cyprus,13,0,0
Czechia,202,2,411
Diamond Princess,0,0,0
Djibouti,0,0,0
Dominica,0,0,0
Dominican Republic,876,24,417
Ecuador,1671,30,150
Egypt,131,21,1716
El Salvador,425,15,125
Equatorial Guinea,0,0,0
Eritrea,0,0,0
Estonia,11,0,6
Eswatini,59,2,91
Ethiopia,564,9,429
Fiji,0,0,0
Finland,20,0,0
Gabon,0,0,0
Gambia,136,0,21
Georgia,9,0,13
Ghana,567,0,821
Greece,149,0,0
Grenada,0,0,0
Guatemala,830,47,871
Guinea,89,0,125
Guinea-Bissau,0,0,0
Guyana,29,0,0
Haiti,38,0,0
Holy See,0,0,0
Honduras,657,23,109
Hungary,33,1,32
Iceland,6,0,0
Indonesia,1882,69,1756
Iran,2634,174,2531
Iraq,3047,67,2583
Ireland,69,5,0
Israel,1640,11,2032
Jamaica,30,0,0
Jordan,1,0,11
Kazakhstan,980,0,1809
Kenya,538,8,514
South Korea,20,1,42
Kosovo,196,16,134
Kuwait,620,1,704
Kyrgyzstan,549,9,586
Laos,0,0,0
Latvia,18,0,0
Lebanon,255,2,94
Lesotho,16,2,1
Liberia,3,0,6
Libya,404,8,12
Liechtenstein,0,0,0
Lithuania,24,0,6
Luxembourg,66,1,127
MS Zaandam,0,0,0
Madagascar,304,7,350
Malawi,65,1,59
Malaysia,15,0,11
Maldives,86,0,22
Mali,6,0,4
Malta,20,0,2
Mauritania,0,0,0
Mauritius,0,0,0
Moldova,406,5,509
Monaco,0,0,0
Mongolia,0,0,0
Montenegro,69,3,146
Morocco,1144,14,559
Mozambique,41,0,17
Namibia,112,3,7
Nepal,360,5,233
New Zealand,0,0,0
Nicaragua,0,0,0
Niger,1,0,0
Nigeria,354,3,265
North Macedonia,110,6,259
Norway,59,0,105
Oman,427,4,1107
Panama,1187,21,866
Papua New Guinea,10,1,9
Paraguay,315,5,135
Philippines,3480,27,567
Poland,726,18,321
Portugal,213,3,275
Qatar,287,0,292
Romania,1345,45,408
Rwanda,7,0,21
Saint Kitts and Nevis,0,0,0
Saint Lucia,0,0,0
Saint Vincent and the Grenadines,0,0,0
San Marino,0,0,0
Sao Tome and Principe,0,0,2
Saudi Arabia,1402,35,1775
Senegal,177,5,113
Serbia,299,7,0
Seychelles,0,0,0
Sierra Leone,17,0,26
Singapore,301,0,263
Slovakia,63,0,47
Slovenia,15,1,25
Somalia,0,0,0
South Africa,8307,306,10050
South Sudan,13,0,0
Sri Lanka,0,0,4
Sudan,0,0,0
Suriname,46,2,119
Switzerland,181,1,0
Syria,55,0,15
Taiwan*,1,0,0
Tajikistan,40,1,44
Tanzania,0,0,0
Thailand,2,0,4
Timor-Leste,0,0,0
Togo,11,1,7
Trinidad and Tobago,11,0,0
Tunisia,41,0,8
Turkey,1153,14,1040
Uganda,10,0,0
United Arab Emirates,239,1,354
Uruguay,9,0,14
Uzbekistan,522,4,508
Venezuela,981,7,324
Vietnam,33,1,11
West Bank and Gaza,333,3,289
Western Sahara,0,0,0
Yemen,5,0,4
Zambia,142,23,119
Zimbabwe,118,3,26
